epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,45.4708,2.08636,1.35878,1.13864,0.29049,0.32159,0.31618,0.14959,2.13191,2.15713,1.1551,0.000708787,0.000708787,0.000708787
28,47.1107,2.0576,1.4108,1.16836,0.27161,0.34445,0.29049,0.13263,2.22653,2.05505,1.16508,0.000699122,0.000699122,0.000699122
29,48.628,2.0847,1.29807,1.13066,0.7011,0.30663,0.2748,0.12186,2.24774,2.03224,1.17668,0.000689186,0.000689186,0.000689186
30,50.192,2.07232,1.34016,1.13828,0.72941,0.31015,0.3241,0.14891,2.16275,1.97764,1.15816,0.000678988,0.000678988,0.000678988
31,51.6665,1.98392,1.29616,1.1444,0.67668,0.40289,0.34969,0.15623,2.09819,1.87181,1.14216,0.000668539,0.000668539,0.000668539
32,53.1955,1.97056,1.27216,1.11943,0.7142,0.4021,0.3973,0.19658,2.04136,1.64295,1.11648,0.000657848,0.000657848,0.000657848
33,54.7003,2.05048,1.32723,1.13881,0.74897,0.35055,0.40685,0.18661,2.05671,1.55425,1.11995,0.000646927,0.000646927,0.000646927
34,56.1838,2.01791,1.3017,1.09458,0.80606,0.35715,0.57815,0.21536,2.06241,1.48264,1.11879,0.000635785,0.000635785,0.000635785
35,57.7635,2.00187,1.28211,1.14543,0.88197,0.32234,0.49459,0.21635,2.04662,1.53453,1.11861,0.000624435,0.000624435,0.000624435
36,59.3756,2.02752,1.24795,1.11702,0.81307,0.34087,0.40422,0.18572,2.046,1.58715,1.12239,0.000612887,0.000612887,0.000612887
37,60.8813,1.96464,1.21467,1.09906,0.83144,0.36028,0.40161,0.19252,2.07828,1.5471,1.12656,0.000601152,0.000601152,0.000601152
38,62.4551,1.99485,1.2261,1.09893,0.50511,0.36732,0.38725,0.18888,2.09723,1.56903,1.13605,0.000589243,0.000589243,0.000589243
39,63.9389,1.99135,1.24173,1.1446,0.4923,0.38667,0.39471,0.20133,2.06754,1.54763,1.12843,0.000577171,0.000577171,0.000577171
40,65.4871,2.02406,1.24621,1.11259,0.75832,0.36468,0.38703,0.20247,2.07134,1.40728,1.13305,0.000564947,0.000564947,0.000564947
41,66.979,2.0423,1.26752,1.10663,0.80276,0.3199,0.37568,0.19106,2.18499,1.44252,1.15613,0.000552585,0.000552585,0.000552585
42,68.5535,2.04424,1.25367,1.13233,0.75139,0.31042,0.3763,0.19481,2.20128,1.47761,1.15578,0.000540095,0.000540095,0.000540095
43,70.0645,1.95689,1.19053,1.08909,0.64644,0.35262,0.38316,0.18815,2.12722,1.47565,1.13734,0.000527492,0.000527492,0.000527492
44,71.6126,1.91435,1.20627,1.10466,0.66957,0.37773,0.37948,0.18433,1.98956,1.52741,1.11807,0.000514786,0.000514786,0.000514786
45,73.1558,1.98296,1.22543,1.09607,0.7601,0.33414,0.37055,0.18122,2.00479,1.49518,1.1238,0.00050199,0.00050199,0.00050199
46,74.6843,2.03406,1.25286,1.12747,0.75724,0.34487,0.39595,0.1874,2.02874,1.40042,1.12615,0.000489118,0.000489118,0.000489118
47,76.1579,1.93451,1.19,1.13627,0.78804,0.3249,0.43042,0.20788,2.02228,1.33117,1.1189,0.000476181,0.000476181,0.000476181
48,77.6887,1.86124,1.16368,1.08589,0.89018,0.36556,0.43436,0.21519,1.96734,1.29706,1.1,0.000463193,0.000463193,0.000463193
49,79.2066,1.91074,1.16131,1.08285,0.85241,0.37807,0.46751,0.24272,1.95187,1.37582,1.09606,0.000450167,0.000450167,0.000450167
50,80.7739,1.9261,1.19158,1.08074,0.8277,0.38646,0.4706,0.25788,1.96665,1.61558,1.09969,0.000437114,0.000437114,0.000437114
51,82.318,1.86164,1.16162,1.07937,0.46384,0.65624,0.48951,0.26289,2.01003,1.81385,1.10962,0.000424049,0.000424049,0.000424049
52,83.8913,1.87547,1.14628,1.10047,0.62277,0.63713,0.59211,0.32496,1.97273,1.65391,1.10479,0.000410983,0.000410983,0.000410983
53,85.4752,1.96309,1.18026,1.06151,0.4801,0.66686,0.60028,0.28493,1.9606,1.49071,1.10745,0.000397931,0.000397931,0.000397931
54,87.0255,1.82472,1.11671,1.09874,0.41385,0.67213,0.53699,0.25942,1.96724,1.36414,1.10673,0.000384904,0.000384904,0.000384904
55,88.5524,1.8484,1.13147,1.07264,0.84749,0.42782,0.5377,0.2396,1.98371,1.30951,1.10866,0.000371916,0.000371916,0.000371916
56,90.1444,1.87712,1.1064,1.08253,0.84044,0.41751,0.51142,0.24296,1.97641,1.29596,1.10574,0.00035898,0.00035898,0.00035898
57,91.6418,1.7821,1.08755,1.05284,0.89146,0.38742,0.48416,0.23545,1.96698,1.3306,1.10499,0.000346107,0.000346107,0.000346107
58,93.2548,1.90383,1.14656,1.06138,0.87668,0.39113,0.44535,0.22319,1.9707,1.32161,1.10309,0.000333312,0.000333312,0.000333312
59,94.8062,1.86168,1.13236,1.07659,0.85875,0.39882,0.44082,0.22428,1.97602,1.29441,1.10507,0.000320606,0.000320606,0.000320606
60,96.4064,1.811,1.08104,1.03956,0.85567,0.39553,0.4405,0.22651,1.96776,1.2178,1.1028,0.000308002,0.000308002,0.000308002
61,97.8702,1.79487,1.07898,1.04179,0.82304,0.39641,0.4403,0.23283,1.98093,1.21811,1.10477,0.000295513,0.000295513,0.000295513
62,99.4652,1.8542,1.10671,1.03777,0.83947,0.39817,0.44308,0.23508,1.99502,1.21581,1.1103,0.00028315,0.00028315,0.00028315
63,100.999,1.82202,1.08092,1.06564,0.86564,0.39817,0.44305,0.24023,1.99308,1.20783,1.11535,0.000270927,0.000270927,0.000270927
64,102.529,1.82929,1.08164,1.05291,0.80636,0.439,0.4489,0.2464,1.97722,1.21222,1.11812,0.000258855,0.000258855,0.000258855
65,104.025,1.85869,1.06695,1.04205,0.88324,0.37875,0.44838,0.24463,1.97465,1.25117,1.11556,0.000246945,0.000246945,0.000246945
66,105.604,1.81874,1.07225,1.068,0.81167,0.44656,0.4502,0.24015,1.97374,1.29389,1.11298,0.000235211,0.000235211,0.000235211
67,107.091,1.79258,1.09435,1.04174,0.86296,0.41417,0.45517,0.23887,1.98328,1.31366,1.11359,0.000223663,0.000223663,0.000223663
68,108.566,1.75005,1.08114,1.05142,0.85174,0.40256,0.44994,0.23552,2.03766,1.29132,1.12696,0.000212312,0.000212312,0.000212312
69,110.067,1.75618,1.05392,1.02996,0.8526,0.39377,0.44913,0.23634,2.03454,1.27734,1.12692,0.000201171,0.000201171,0.000201171
70,111.548,1.73433,1.04884,1.05932,0.83543,0.39553,0.45005,0.23438,2.00717,1.2653,1.1186,0.00019025,0.00019025,0.00019025
71,113.09,1.78599,1.04708,1.05721,0.84677,0.38549,0.45022,0.23296,1.98081,1.24982,1.10993,0.000179559,0.000179559,0.000179559
72,114.641,1.82825,1.0603,1.06554,0.80826,0.39992,0.4481,0.23967,1.96877,1.21964,1.10739,0.000169109,0.000169109,0.000169109
73,116.176,1.8007,1.0487,1.04475,0.81131,0.41095,0.44851,0.23847,1.9697,1.20639,1.10844,0.000158912,0.000158912,0.000158912
74,117.778,1.84701,1.0694,1.03305,0.7967,0.43423,0.44928,0.24166,1.97936,1.20395,1.11201,0.000148975,0.000148975,0.000148975
75,119.285,1.75461,1.04069,1.05039,0.80353,0.43054,0.45055,0.23808,1.99637,1.21216,1.11589,0.000139311,0.000139311,0.000139311
76,120.819,1.8152,1.05776,1.04987,0.8847,0.3594,0.43852,0.2346,2.02459,1.22892,1.11858,0.000129927,0.000129927,0.000129927
77,122.357,1.8055,1.08081,1.02602,0.87698,0.36468,0.43915,0.22792,2.02502,1.22822,1.11723,0.000120833,0.000120833,0.000120833
78,123.871,1.73026,1.03766,1.03546,0.86769,0.36732,0.43819,0.22937,2.01895,1.23721,1.11571,0.000112039,0.000112039,0.000112039
79,125.372,1.72064,1.01758,1.03577,0.87208,0.36674,0.43483,0.22902,2.01201,1.24797,1.11463,0.000103553,0.000103553,0.000103553
80,126.906,1.7139,1.01613,1.03941,0.86571,0.37219,0.43928,0.23141,1.99687,1.23278,1.11018,9.53829e-05,9.53829e-05,9.53829e-05
81,128.476,1.72759,0.98904,1.0209,0.86274,0.37147,0.4397,0.23334,1.98794,1.22927,1.10742,8.75372e-05,8.75372e-05,8.75372e-05
82,130.003,1.72571,0.98858,1.03455,0.77552,0.43795,0.4437,0.23624,1.99072,1.22409,1.10789,8.00236e-05,8.00236e-05,8.00236e-05
83,131.547,1.71884,0.9876,1.01926,0.77793,0.42117,0.4446,0.23675,1.99819,1.22466,1.11101,7.28496e-05,7.28496e-05,7.28496e-05
84,133.087,1.65757,0.97785,1.02916,0.81287,0.44349,0.4479,0.23725,2.01682,1.22771,1.11769,6.60221e-05,6.60221e-05,6.60221e-05
85,134.593,1.72997,1.00954,1.02427,0.81167,0.44343,0.44743,0.2364,2.01589,1.22687,1.11711,5.9548e-05,5.9548e-05,5.9548e-05
86,136.079,1.70424,0.98498,1.02027,0.8118,0.44358,0.4473,0.2368,2.01335,1.22476,1.11608,5.34336e-05,5.34336e-05,5.34336e-05
87,137.745,1.78154,1.01646,1.01259,0.81238,0.44478,0.44879,0.24488,2.0068,1.22096,1.11348,4.76849e-05,4.76849e-05,4.76849e-05
88,139.348,1.78328,1.01066,1.01913,0.81731,0.43686,0.44873,0.24672,2.00308,1.22141,1.11239,4.23077e-05,4.23077e-05,4.23077e-05
89,140.893,1.7563,1.02451,1.0191,0.81738,0.43331,0.44978,0.2473,2.00557,1.21832,1.11264,3.73072e-05,3.73072e-05,3.73072e-05
90,142.505,1.7394,0.99605,1.00692,0.81715,0.43407,0.4476,0.24695,2.00459,1.22189,1.11246,3.26883e-05,3.26883e-05,3.26883e-05
91,173.785,1.78072,1.12819,1.06426,0.81657,0.43307,0.44756,0.24715,2.01004,1.2347,1.11517,2.84557e-05,2.84557e-05,2.84557e-05
92,175.29,1.70608,1.18092,1.02763,0.79525,0.40652,0.43863,0.24089,2.02032,1.27919,1.12237,2.46135e-05,2.46135e-05,2.46135e-05
93,176.752,1.72631,1.22537,1.05492,0.79156,0.4025,0.43229,0.23372,2.02179,1.2926,1.12326,2.11655e-05,2.11655e-05,2.11655e-05
94,178.225,1.74539,1.12797,1.06054,0.79587,0.39986,0.42889,0.23056,2.02265,1.31568,1.1237,1.81151e-05,1.81151e-05,1.81151e-05
95,179.692,1.73587,1.14458,1.04973,0.79272,0.3981,0.42531,0.22817,2.02771,1.33206,1.12543,1.54652e-05,1.54652e-05,1.54652e-05
96,181.179,1.73809,1.11603,1.04974,0.78411,0.3942,0.42135,0.22579,2.02473,1.35431,1.12599,1.32186e-05,1.32186e-05,1.32186e-05
97,182.62,1.70438,1.07054,1.03929,0.79025,0.38315,0.41981,0.22545,2.02505,1.36074,1.12731,1.13775e-05,1.13775e-05,1.13775e-05
98,184.079,1.72969,1.0731,1.05254,0.78487,0.38315,0.4193,0.22528,2.02636,1.36398,1.12661,9.94361e-06,9.94361e-06,9.94361e-06
99,185.532,1.69376,1.03433,1.03665,0.78461,0.3826,0.41686,0.22415,2.02798,1.36855,1.12784,8.91838e-06,8.91838e-06,8.91838e-06
100,187.004,1.70473,1.10058,1.03563,0.79092,0.37435,0.41448,0.21656,2.02624,1.37973,1.12757,8.30285e-06,8.30285e-06,8.30285e-06
