epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,229.093,1.64758,0.98688,1.00584,0.87528,0.71099,0.8295,0.47064,1.71972,0.98182,1.04539,0.000333312,0.000333312,0.000333312
59,232.815,1.61828,0.97171,0.98941,0.90774,0.70475,0.86135,0.47916,1.72066,1.0107,1.04127,0.000320606,0.000320606,0.000320606
60,236.517,1.63439,0.99929,1.00826,0.84346,0.83061,0.87251,0.48815,1.7126,0.97682,1.03462,0.000308002,0.000308002,0.000308002
61,240.224,1.59147,0.96978,0.99057,0.89277,0.79239,0.86913,0.49992,1.73068,0.98156,1.03794,0.000295513,0.000295513,0.000295513
62,243.938,1.62618,0.99528,1.01012,0.82969,0.839,0.87151,0.49875,1.715,0.96776,1.04093,0.00028315,0.00028315,0.00028315
63,247.591,1.60236,0.96593,0.99734,0.83222,0.83976,0.8742,0.50227,1.71792,0.9835,1.04033,0.000270927,0.000270927,0.000270927
64,251.33,1.58113,0.96116,0.97668,0.87791,0.74743,0.83814,0.51153,1.71034,0.96428,1.03234,0.000258855,0.000258855,0.000258855
65,255.06,1.5837,0.94835,0.98808,0.89971,0.75488,0.83511,0.52309,1.68018,1.02967,1.02741,0.000246945,0.000246945,0.000246945
66,258.804,1.58829,0.95609,0.98474,0.8497,0.81167,0.8448,0.50715,1.74049,0.96534,1.04357,0.000235211,0.000235211,0.000235211
67,262.426,1.56349,0.94425,0.98675,0.89461,0.77019,0.84398,0.52085,1.6678,0.93829,1.03026,0.000223663,0.000223663,0.000223663
68,266.075,1.54331,0.9133,0.97964,0.9284,0.74913,0.84012,0.51225,1.73189,0.9637,1.041,0.000212312,0.000212312,0.000212312
69,269.712,1.57705,0.93859,0.98346,0.91901,0.7366,0.84462,0.50761,1.68517,0.93978,1.02645,0.000201171,0.000201171,0.000201171
70,273.451,1.55891,0.93307,0.98147,0.88689,0.76545,0.84404,0.5021,1.70616,0.95275,1.03494,0.00019025,0.00019025,0.00019025
71,277.133,1.52837,0.90806,0.99231,0.90065,0.77378,0.8471,0.49733,1.64497,0.94811,1.02007,0.000179559,0.000179559,0.000179559
72,280.806,1.55221,0.90866,0.98732,0.88664,0.78606,0.84945,0.4898,1.7114,0.94022,1.03731,0.000169109,0.000169109,0.000169109
73,284.454,1.54043,0.90978,0.97425,0.90533,0.80103,0.85185,0.51403,1.64362,0.91649,1.01962,0.000158912,0.000158912,0.000158912
74,288.141,1.52886,0.90831,0.96634,0.92783,0.78288,0.85663,0.53105,1.61106,0.89451,1.01467,0.000148975,0.000148975,0.000148975
75,291.838,1.52938,0.89002,0.9618,0.91858,0.78233,0.85636,0.52281,1.6869,0.91493,1.03401,0.000139311,0.000139311,0.000139311
76,295.491,1.50235,0.88366,0.96047,0.88074,0.83104,0.88881,0.52718,1.62452,0.89849,1.01176,0.000129927,0.000129927,0.000129927
77,299.199,1.54379,0.90442,0.96653,0.87662,0.83128,0.88993,0.52675,1.65595,0.90161,1.02514,0.000120833,0.000120833,0.000120833
78,303.007,1.54175,0.90345,0.96849,0.91349,0.79298,0.88595,0.53038,1.64376,0.8881,1.01969,0.000112039,0.000112039,0.000112039
79,306.692,1.44041,0.85355,0.96615,0.90897,0.79677,0.88999,0.53965,1.59211,0.87344,1.00495,0.000103553,0.000103553,0.000103553
80,310.446,1.50864,0.87492,0.95788,0.91229,0.80995,0.88757,0.53698,1.63906,0.88818,1.01761,9.53829e-05,9.53829e-05,9.53829e-05
81,314.075,1.44326,0.85061,0.95204,0.91908,0.8062,0.86092,0.52981,1.63989,0.89599,1.019,8.75372e-05,8.75372e-05,8.75372e-05
82,317.739,1.43896,0.83607,0.96326,0.90061,0.81669,0.88542,0.52843,1.59594,0.88443,1.00502,8.00236e-05,8.00236e-05,8.00236e-05
83,321.423,1.47593,0.85219,0.96227,0.90726,0.80406,0.88484,0.53866,1.60564,0.87599,1.00685,7.28496e-05,7.28496e-05,7.28496e-05
84,325.105,1.45567,0.8643,0.9479,0.90007,0.80415,0.88897,0.53274,1.66469,0.89042,1.02,6.60221e-05,6.60221e-05,6.60221e-05
85,328.733,1.49043,0.88198,0.96886,0.90656,0.80762,0.89113,0.53959,1.61704,0.86856,1.00928,5.9548e-05,5.9548e-05,5.9548e-05
86,332.402,1.43932,0.83525,0.96015,0.88536,0.8192,0.89109,0.53916,1.56983,0.84926,1.00012,5.34336e-05,5.34336e-05,5.34336e-05
87,336.054,1.4383,0.83252,0.95003,0.85605,0.84821,0.89362,0.53631,1.57317,0.85571,1.00236,4.76849e-05,4.76849e-05,4.76849e-05
88,339.749,1.46288,0.85954,0.95182,0.85997,0.86143,0.89443,0.54321,1.59559,0.86007,1.00759,4.23077e-05,4.23077e-05,4.23077e-05
89,343.422,1.4146,0.81945,0.94646,0.86785,0.85264,0.89508,0.54543,1.59121,0.86147,1.00568,3.73072e-05,3.73072e-05,3.73072e-05
90,347.138,1.44371,0.83868,0.95488,0.87686,0.85741,0.89643,0.55274,1.58022,0.85678,1.00222,3.26883e-05,3.26883e-05,3.26883e-05
91,378.625,1.4874,0.95801,0.97174,0.86794,0.8575,0.89172,0.54589,1.57944,0.87322,1.00377,2.84557e-05,2.84557e-05,2.84557e-05
92,382.716,1.45634,0.88928,0.97291,0.86802,0.85288,0.8888,0.53275,1.58338,0.87058,1.00642,2.46135e-05,2.46135e-05,2.46135e-05
93,386.772,1.47136,0.89309,0.97354,0.88038,0.84185,0.88894,0.52987,1.58487,0.86699,1.00907,2.11655e-05,2.11655e-05,2.11655e-05
94,390.92,1.43906,0.85116,0.96597,0.87524,0.84728,0.88872,0.52479,1.5889,0.86545,1.01194,1.81151e-05,1.81151e-05,1.81151e-05
95,395.083,1.41219,0.84475,0.9581,0.88538,0.83784,0.8889,0.52685,1.599,0.86821,1.01631,1.54652e-05,1.54652e-05,1.54652e-05
96,399.119,1.4265,0.83088,0.96115,0.86023,0.86191,0.88934,0.5286,1.60683,0.87584,1.0199,1.32186e-05,1.32186e-05,1.32186e-05
97,403.058,1.41731,0.85732,0.96561,0.85805,0.86421,0.89045,0.52139,1.6092,0.87497,1.01965,1.13775e-05,1.13775e-05,1.13775e-05
98,407.03,1.42516,0.83638,0.95737,0.84966,0.86546,0.89094,0.52131,1.60259,0.87308,1.01802,9.94361e-06,9.94361e-06,9.94361e-06
99,410.844,1.4322,0.83171,0.95823,0.90268,0.81817,0.89044,0.52565,1.5986,0.873,1.01598,8.91838e-06,8.91838e-06,8.91838e-06
100,414.772,1.38732,0.81398,0.95806,0.90371,0.81592,0.89027,0.5245,1.59521,0.87353,1.01447,8.30285e-06,8.30285e-06,8.30285e-06
