epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,94.1152,2.00608,1.34543,1.11835,0.80001,0.50858,0.66832,0.2961,1.93047,1.30805,1.09204,0.000744545,0.000744545,0.000744545
24,97.9003,1.99724,1.40356,1.13086,0.72908,0.58026,0.65777,0.31821,2.04037,1.40548,1.0998,0.000736058,0.000736058,0.000736058
25,101.759,1.98897,1.35592,1.11372,0.67692,0.66593,0.66634,0.3239,1.92036,1.72492,1.08374,0.000727264,0.000727264,0.000727264
26,105.666,1.96864,1.32113,1.09835,0.63933,0.7203,0.68742,0.33617,1.88172,1.253,1.0877,0.000718171,0.000718171,0.000718171
27,109.45,1.91209,1.278,1.10786,0.68257,0.64414,0.68764,0.35322,1.8652,1.20553,1.08325,0.000708787,0.000708787,0.000708787
28,113.273,1.9066,1.2528,1.09944,0.72918,0.56697,0.62111,0.31098,1.9897,1.41535,1.09337,0.000699122,0.000699122,0.000699122
29,117.022,1.91704,1.23837,1.10601,0.75432,0.58128,0.70221,0.35423,1.93692,1.23566,1.08434,0.000689186,0.000689186,0.000689186
30,120.857,1.93923,1.24254,1.08519,0.71986,0.68697,0.70962,0.36263,1.93052,1.34879,1.07553,0.000678988,0.000678988,0.000678988
31,124.689,1.90542,1.25417,1.07793,0.76055,0.66971,0.73542,0.37252,1.94973,1.36675,1.07893,0.000668539,0.000668539,0.000668539
32,128.503,1.91323,1.26509,1.10718,0.80234,0.64669,0.73104,0.39951,1.96066,1.37217,1.08705,0.000657848,0.000657848,0.000657848
33,132.312,1.86822,1.20358,1.08537,0.76543,0.70342,0.75597,0.38263,1.8994,1.28742,1.08018,0.000646927,0.000646927,0.000646927
34,136.065,1.91865,1.2636,1.07685,0.74275,0.72135,0.75988,0.40048,1.90253,1.24635,1.07673,0.000635785,0.000635785,0.000635785
35,139.947,1.85665,1.20664,1.07331,0.86542,0.69644,0.78005,0.42754,1.86983,1.18307,1.06915,0.000624435,0.000624435,0.000624435
36,143.808,1.89012,1.19922,1.07093,0.85332,0.72924,0.78773,0.4408,1.87904,1.20162,1.06834,0.000612887,0.000612887,0.000612887
37,147.627,1.85834,1.19268,1.07656,0.84272,0.65381,0.70868,0.41459,2.0816,1.45648,1.14291,0.000601152,0.000601152,0.000601152
38,151.432,1.85915,1.20454,1.07279,0.79924,0.72952,0.78455,0.45006,1.85392,1.17159,1.05946,0.000589243,0.000589243,0.000589243
39,155.247,1.86189,1.18687,1.05403,0.82966,0.6714,0.77146,0.44972,1.8892,1.1852,1.07634,0.000577171,0.000577171,0.000577171
40,159.017,1.82989,1.18209,1.07796,0.81196,0.66795,0.75797,0.42951,1.84094,1.16282,1.06119,0.000564947,0.000564947,0.000564947
41,162.761,1.79508,1.14077,1.06508,0.89957,0.59248,0.7614,0.44342,1.83556,1.15316,1.06316,0.000552585,0.000552585,0.000552585
42,166.545,1.80272,1.15108,1.06733,0.89605,0.65823,0.7748,0.4512,1.83644,1.14705,1.06439,0.000540095,0.000540095,0.000540095
43,170.342,1.82158,1.16727,1.06568,0.77103,0.69512,0.77342,0.44687,1.85124,1.19564,1.05397,0.000527492,0.000527492,0.000527492
44,174.133,1.76962,1.11244,1.04758,0.89047,0.66985,0.79092,0.44505,1.81687,1.13132,1.05233,0.000514786,0.000514786,0.000514786
45,177.976,1.79401,1.11677,1.03798,0.77879,0.71312,0.77912,0.40981,1.846,1.15461,1.05793,0.00050199,0.00050199,0.00050199
46,181.773,1.76934,1.11876,1.05304,0.71531,0.76657,0.7812,0.45291,1.845,1.12929,1.06083,0.000489118,0.000489118,0.000489118
47,185.556,1.73063,1.09301,1.03723,0.85386,0.66663,0.78983,0.43716,1.79235,1.10484,1.04271,0.000476181,0.000476181,0.000476181
48,189.333,1.75286,1.08834,1.03869,0.82064,0.70022,0.757,0.44804,1.78582,1.08419,1.04214,0.000463193,0.000463193,0.000463193
49,193.12,1.74709,1.07073,1.0327,0.85533,0.67314,0.74285,0.43668,1.91731,1.17964,1.05859,0.000450167,0.000450167,0.000450167
50,196.891,1.70345,1.0586,1.02565,0.86351,0.68878,0.75874,0.4657,1.76375,1.10852,1.03266,0.000437114,0.000437114,0.000437114
51,200.752,1.72997,1.07722,1.03633,0.86115,0.69477,0.8034,0.48057,1.77071,1.06532,1.03089,0.000424049,0.000424049,0.000424049
52,204.599,1.69033,1.04497,1.01974,0.86704,0.72972,0.82012,0.48635,1.79553,1.08265,1.03837,0.000410983,0.000410983,0.000410983
53,208.419,1.6785,1.03659,1.02306,0.84259,0.72679,0.7953,0.47203,1.79915,1.11736,1.03242,0.000397931,0.000397931,0.000397931
54,212.174,1.66982,1.03,1.02851,0.79514,0.73252,0.80313,0.48175,1.781,1.10033,1.02916,0.000384904,0.000384904,0.000384904
55,215.955,1.70747,1.03557,1.01461,0.81483,0.73419,0.78843,0.461,1.91237,1.15457,1.06139,0.000371916,0.000371916,0.000371916
56,219.754,1.7155,1.05046,1.01184,0.83834,0.72865,0.79729,0.48269,1.78776,1.09321,1.0317,0.00035898,0.00035898,0.00035898
57,223.517,1.66728,1.01758,1.01531,0.85023,0.74558,0.81046,0.50206,1.73531,1.05682,1.01999,0.000346107,0.000346107,0.000346107
58,227.35,1.65257,0.99398,1.00806,0.86192,0.7524,0.82641,0.51768,1.73906,1.05745,1.02017,0.000333312,0.000333312,0.000333312
59,231.113,1.68623,1.02228,1.01895,0.85198,0.7568,0.82973,0.52411,1.73936,1.05418,1.02308,0.000320606,0.000320606,0.000320606
60,235.005,1.664,0.99608,1.00589,0.89232,0.74282,0.82867,0.49497,1.72905,1.06338,1.02478,0.000308002,0.000308002,0.000308002
61,238.786,1.64249,0.99856,1.0048,0.84098,0.75105,0.83096,0.50792,1.72906,1.04208,1.02614,0.000295513,0.000295513,0.000295513
62,242.591,1.61652,0.97334,1.00558,0.90536,0.74301,0.83576,0.5124,1.72927,1.04803,1.02223,0.00028315,0.00028315,0.00028315
63,246.353,1.59667,0.95939,0.99555,0.89967,0.73907,0.83399,0.52145,1.72909,1.04146,1.02302,0.000270927,0.000270927,0.000270927
64,250.227,1.62132,0.97991,0.99516,0.81635,0.79616,0.84645,0.53368,1.72685,1.02386,1.02556,0.000258855,0.000258855,0.000258855
65,254.065,1.60004,0.95386,0.9982,0.86351,0.76063,0.83539,0.53571,1.72713,1.01919,1.02281,0.000246945,0.000246945,0.000246945
66,257.926,1.58758,0.936,0.98207,0.84966,0.7636,0.8313,0.49957,1.77164,1.0543,1.02494,0.000235211,0.000235211,0.000235211
67,261.7,1.57711,0.95589,0.98815,0.83761,0.77931,0.84061,0.53047,1.69243,0.99453,1.0131,0.000223663,0.000223663,0.000223663
68,265.521,1.52977,0.9048,0.97216,0.8553,0.77151,0.84858,0.54464,1.70029,0.99137,1.01509,0.000212312,0.000212312,0.000212312
69,269.344,1.52658,0.90893,0.97392,0.7992,0.805,0.85038,0.5466,1.68415,0.97353,1.01099,0.000201171,0.000201171,0.000201171
70,273.255,1.56345,0.9454,0.98092,0.83117,0.79711,0.85018,0.53106,1.68622,0.9785,1.01026,0.00019025,0.00019025,0.00019025
71,277.083,1.56018,0.93002,0.99655,0.89012,0.75471,0.85094,0.51484,1.68667,0.96829,1.01039,0.000179559,0.000179559,0.000179559
72,280.907,1.59754,0.94832,0.99013,0.91601,0.76236,0.84926,0.51103,1.70101,0.98812,1.01384,0.000169109,0.000169109,0.000169109
73,284.662,1.53764,0.90446,0.98119,0.85765,0.78038,0.84325,0.52312,1.66214,0.98691,1.00529,0.000158912,0.000158912,0.000158912
74,288.473,1.57123,0.93163,0.97699,0.89103,0.77992,0.85563,0.52197,1.70952,0.98445,1.00897,0.000148975,0.000148975,0.000148975
75,292.272,1.57187,0.93921,0.97495,0.89008,0.77482,0.8565,0.52377,1.66764,0.97187,0.9987,0.000139311,0.000139311,0.000139311
76,296.131,1.52204,0.88397,0.96558,0.89486,0.7751,0.85646,0.52222,1.63908,0.96128,0.9943,0.000129927,0.000129927,0.000129927
77,299.986,1.52482,0.89596,0.964,0.89227,0.78613,0.86331,0.53087,1.66469,0.95663,0.99945,0.000120833,0.000120833,0.000120833
78,303.811,1.4889,0.88296,0.97096,0.88814,0.7798,0.86257,0.53871,1.63531,0.93351,0.99384,0.000112039,0.000112039,0.000112039
79,307.607,1.47952,0.87888,0.97279,0.90142,0.77844,0.86355,0.53725,1.63524,0.93314,0.99762,0.000103553,0.000103553,0.000103553
80,311.41,1.51015,0.89129,0.96166,0.87756,0.8024,0.86318,0.534,1.67436,0.95416,1.00705,9.53829e-05,9.53829e-05,9.53829e-05
81,315.28,1.54914,0.91833,0.97244,0.88046,0.80839,0.86564,0.55393,1.65251,0.9619,0.999,8.75372e-05,8.75372e-05,8.75372e-05
82,319.225,1.49854,0.88337,0.96849,0.87076,0.82862,0.86843,0.5563,1.6355,0.95933,0.99625,8.00236e-05,8.00236e-05,8.00236e-05
83,323.097,1.43379,0.83959,0.96187,0.88056,0.81214,0.87014,0.55816,1.64016,0.94812,0.998,7.28496e-05,7.28496e-05,7.28496e-05
84,327.004,1.49712,0.88365,0.97104,0.88004,0.79675,0.86844,0.55452,1.64197,0.93123,0.99791,6.60221e-05,6.60221e-05,6.60221e-05
85,330.874,1.50024,0.87677,0.9641,0.88433,0.79002,0.86847,0.54829,1.63642,0.92956,0.99489,5.9548e-05,5.9548e-05,5.9548e-05
86,334.759,1.44209,0.85878,0.97116,0.90428,0.78492,0.86666,0.55362,1.62278,0.93781,0.99234,5.34336e-05,5.34336e-05,5.34336e-05
87,338.608,1.49483,0.87986,0.96443,0.88314,0.79857,0.87113,0.55471,1.62242,0.94804,0.99199,4.76849e-05,4.76849e-05,4.76849e-05
88,342.524,1.47487,0.85838,0.95664,0.8835,0.79833,0.86898,0.55731,1.63025,0.95493,0.99465,4.23077e-05,4.23077e-05,4.23077e-05
89,346.365,1.43462,0.83258,0.95639,0.88104,0.79323,0.86935,0.55698,1.62675,0.94669,0.99397,3.73072e-05,3.73072e-05,3.73072e-05
90,350.207,1.45091,0.84579,0.95968,0.86905,0.80905,0.87397,0.56369,1.62924,0.92998,0.99284,3.26883e-05,3.26883e-05,3.26883e-05
91,380.639,1.52717,0.98091,0.96804,0.86996,0.80227,0.86817,0.55282,1.66186,0.96626,1.00008,2.84557e-05,2.84557e-05,2.84557e-05
92,384.325,1.49113,0.95407,0.98056,0.86816,0.81091,0.85654,0.54598,1.67437,0.98277,1.00327,2.46135e-05,2.46135e-05,2.46135e-05
93,387.99,1.50125,0.93079,0.98902,0.8615,0.80509,0.85287,0.54583,1.66207,0.97597,1.00192,2.11655e-05,2.11655e-05,2.11655e-05
94,391.711,1.44498,0.91292,0.96937,0.87657,0.79553,0.85305,0.54342,1.65503,0.97712,0.9996,1.81151e-05,1.81151e-05,1.81151e-05
95,395.377,1.44738,0.8708,0.97353,0.86813,0.79774,0.85511,0.54863,1.65166,0.97344,0.99924,1.54652e-05,1.54652e-05,1.54652e-05
96,399.107,1.46935,0.88604,0.96832,0.86985,0.80188,0.85909,0.54712,1.65069,0.97423,0.99944,1.32186e-05,1.32186e-05,1.32186e-05
97,402.799,1.42533,0.83967,0.96064,0.86716,0.80592,0.85727,0.5406,1.65214,0.97471,1.00005,1.13775e-05,1.13775e-05,1.13775e-05
98,406.495,1.41763,0.85062,0.96485,0.87171,0.80348,0.85515,0.5378,1.65122,0.97541,0.99934,9.94361e-06,9.94361e-06,9.94361e-06
99,410.217,1.43553,0.82864,0.95984,0.87962,0.79937,0.85585,0.53803,1.64523,0.97112,0.9985,8.91838e-06,8.91838e-06,8.91838e-06
100,413.929,1.44364,0.84882,0.97459,0.8814,0.80116,0.85755,0.54575,1.63792,0.96723,0.99789,8.30285e-06,8.30285e-06,8.30285e-06
