epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,32.8145,2.09247,1.42471,1.15668,0.55717,0.35557,0.3484,0.11555,2.3777,2.60104,1.35799,0.000728733,0.000728733,0.00672873
20,34.2847,2.17528,1.42966,1.13507,0.48902,0.32281,0.27453,0.11211,2.52974,2.83228,1.37638,0.000760393,0.000760393,0.00176039
21,35.7085,2.12663,1.40791,1.12676,0.50566,0.40942,0.33346,0.1301,2.48582,2.74955,1.35094,0.00076056,0.00076056,0.00076056
22,37.1715,2.08836,1.36386,1.14031,0.62167,0.40393,0.4252,0.1605,2.28099,2.60896,1.27705,0.000752715,0.000752715,0.000752715
23,38.6781,2.08087,1.37055,1.14419,0.67775,0.44972,0.4627,0.18971,2.25287,2.44466,1.28287,0.000744545,0.000744545,0.000744545
24,40.1527,2.04811,1.3795,1.13263,0.53521,0.38673,0.40555,0.14037,2.47351,1.82671,1.33289,0.000736058,0.000736058,0.000736058
25,41.6427,2.13377,1.45918,1.1726,0.39835,0.39637,0.40173,0.15597,2.48267,1.85231,1.30615,0.000727264,0.000727264,0.000727264
26,43.0999,2.1561,1.43784,1.14361,0.43608,0.44058,0.44668,0.1834,2.36768,1.88808,1.27102,0.000718171,0.000718171,0.000718171
27,44.592,2.15114,1.4282,1.10597,0.47731,0.45337,0.46178,0.20359,2.28021,2.01187,1.24993,0.000708787,0.000708787,0.000708787
28,46.109,2.01678,1.41369,1.1248,0.41066,0.44748,0.41424,0.15913,2.32464,1.90813,1.25612,0.000699122,0.000699122,0.000699122
29,47.5391,2.0552,1.35445,1.11274,0.40372,0.43031,0.4147,0.15953,2.35714,1.82238,1.27263,0.000689186,0.000689186,0.000689186
30,49.0268,2.12228,1.33389,1.10385,0.45717,0.45032,0.45665,0.1751,2.29575,1.7851,1.2659,0.000678988,0.000678988,0.000678988
31,50.4516,2.0143,1.33985,1.14559,0.43958,0.47915,0.48796,0.2176,2.22889,1.81746,1.24306,0.000668539,0.000668539,0.000668539
32,51.9459,2.02155,1.30277,1.11612,0.49334,0.41006,0.46169,0.21842,2.25906,1.9303,1.25746,0.000657848,0.000657848,0.000657848
33,53.4593,1.95259,1.32887,1.11082,0.54687,0.41889,0.45597,0.21156,2.27625,1.86281,1.26293,0.000646927,0.000646927,0.000646927
34,54.9007,2.05293,1.31532,1.07925,0.56635,0.46503,0.47533,0.21785,2.2658,1.7652,1.25401,0.000635785,0.000635785,0.000635785
35,56.3674,2.00193,1.30692,1.11695,0.58994,0.47005,0.48104,0.22144,2.24367,1.76736,1.25004,0.000624435,0.000624435,0.000624435
36,57.8961,2.03473,1.27139,1.0923,0.56674,0.44114,0.46045,0.20356,2.21932,1.66486,1.25397,0.000612887,0.000612887,0.000612887
37,59.317,2.03048,1.28632,1.10402,0.47818,0.48324,0.45546,0.19682,2.21177,1.62942,1.25401,0.000601152,0.000601152,0.000601152
38,60.7407,1.9804,1.23383,1.09197,0.44908,0.51792,0.46002,0.2013,2.20404,1.5508,1.23707,0.000589243,0.000589243,0.000589243
39,62.1255,1.97508,1.25353,1.13543,0.48513,0.49082,0.46905,0.20364,2.21454,1.5836,1.23121,0.000577171,0.000577171,0.000577171
40,63.581,1.93301,1.22849,1.09811,0.49025,0.41736,0.45211,0.20018,2.21547,1.64519,1.23068,0.000564947,0.000564947,0.000564947
41,65.0131,1.94638,1.24443,1.07559,0.53312,0.46347,0.4782,0.21586,2.23116,1.60499,1.23802,0.000552585,0.000552585,0.000552585
42,66.4675,1.92421,1.20255,1.08956,0.5795,0.49679,0.50674,0.22206,2.2122,1.55556,1.23772,0.000540095,0.000540095,0.000540095
43,67.9419,1.98317,1.21633,1.05601,0.64251,0.484,0.52054,0.23535,2.1846,1.46907,1.23733,0.000527492,0.000527492,0.000527492
44,69.3937,1.84715,1.14848,1.04264,0.60483,0.50726,0.5537,0.26411,2.14449,1.41266,1.23841,0.000514786,0.000514786,0.000514786
45,70.9217,1.99462,1.2213,1.07523,0.55161,0.49583,0.55291,0.25801,2.15092,1.38753,1.24533,0.00050199,0.00050199,0.00050199
46,72.3729,1.97087,1.19173,1.08952,0.54666,0.50493,0.54445,0.25224,2.19028,1.40683,1.25144,0.000489118,0.000489118,0.000489118
47,73.818,1.91847,1.17605,1.10861,0.52465,0.5034,0.53488,0.24189,2.22639,1.42105,1.25935,0.000476181,0.000476181,0.000476181
48,75.2346,1.83437,1.14375,1.05191,0.57346,0.5116,0.54777,0.24598,2.21201,1.37846,1.25914,0.000463193,0.000463193,0.000463193
49,76.6718,1.93673,1.16086,1.07854,0.57089,0.49932,0.54781,0.23171,2.2395,1.39346,1.25165,0.000450167,0.000450167,0.000450167
50,78.0938,1.86829,1.13452,1.04525,0.54387,0.52997,0.54999,0.2324,2.25079,1.42354,1.24748,0.000437114,0.000437114,0.000437114
51,79.532,1.85545,1.13805,1.06763,0.64837,0.47973,0.53984,0.23553,2.26116,1.47153,1.24555,0.000424049,0.000424049,0.000424049
52,80.9747,1.83587,1.14834,1.05276,0.63075,0.47355,0.5292,0.23281,2.26174,1.48815,1.24377,0.000410983,0.000410983,0.000410983
53,82.3759,1.87711,1.13681,1.0421,0.65289,0.4695,0.54012,0.23311,2.31704,1.43447,1.25947,0.000397931,0.000397931,0.000397931
54,83.8136,1.85306,1.15584,1.07696,0.52438,0.49679,0.52284,0.22511,2.35616,1.41982,1.27058,0.000384904,0.000384904,0.000384904
55,85.2484,1.80294,1.13032,1.05704,0.54942,0.48496,0.51843,0.22366,2.37925,1.4248,1.28287,0.000371916,0.000371916,0.000371916
56,86.7428,1.833,1.10688,1.06317,0.52719,0.54945,0.54762,0.24145,2.26611,1.38683,1.24822,0.00035898,0.00035898,0.00035898
57,88.2053,1.82377,1.09518,1.04713,0.58192,0.52859,0.57541,0.24575,2.22664,1.45092,1.23824,0.000346107,0.000346107,0.000346107
58,89.6709,1.85836,1.12077,1.04822,0.65915,0.48703,0.57597,0.25083,2.23732,1.50986,1.24368,0.000333312,0.000333312,0.000333312
59,91.0991,1.80114,1.06508,1.05996,0.64378,0.5065,0.57473,0.25052,2.2641,1.4971,1.24767,0.000320606,0.000320606,0.000320606
60,92.53,1.80358,1.07302,1.02616,0.66053,0.48852,0.55832,0.25271,2.28298,1.42346,1.24467,0.000308002,0.000308002,0.000308002
61,94.0178,1.81237,1.11322,1.01256,0.59934,0.52547,0.56648,0.26134,2.26915,1.39537,1.23761,0.000295513,0.000295513,0.000295513
62,95.4555,1.83982,1.10738,1.02794,0.6113,0.50977,0.56051,0.26474,2.25963,1.38275,1.23429,0.00028315,0.00028315,0.00028315
63,96.9841,1.77769,1.07703,1.03999,0.58129,0.5154,0.55823,0.26074,2.24972,1.38153,1.23267,0.000270927,0.000270927,0.000270927
64,98.4726,1.82058,1.09879,1.03428,0.61235,0.49403,0.5437,0.25872,2.23458,1.37374,1.22807,0.000258855,0.000258855,0.000258855
65,99.9393,1.89576,1.09499,1.02106,0.59423,0.49538,0.5415,0.25475,2.25189,1.37855,1.23515,0.000246945,0.000246945,0.000246945
66,101.394,1.77761,1.07135,1.04164,0.58141,0.49679,0.54785,0.25993,2.26912,1.37939,1.24399,0.000235211,0.000235211,0.000235211
67,102.831,1.82664,1.10915,1.01361,0.58324,0.4749,0.54657,0.25407,2.2978,1.39197,1.25583,0.000223663,0.000223663,0.000223663
68,104.241,1.75456,1.09705,1.04476,0.74225,0.44719,0.57056,0.26192,2.29714,1.37335,1.26048,0.000212312,0.000212312,0.000212312
69,105.77,1.84234,1.06094,1.03169,0.71296,0.47626,0.57625,0.26818,2.26205,1.35036,1.24892,0.000201171,0.000201171,0.000201171
70,107.25,1.77148,1.03693,1.05165,0.70608,0.48673,0.58161,0.27089,2.2174,1.33639,1.23821,0.00019025,0.00019025,0.00019025
71,108.672,1.71453,1.03823,1.0402,0.6062,0.55508,0.58926,0.27581,2.1954,1.32222,1.23435,0.000179559,0.000179559,0.000179559
72,110.178,1.77626,1.0398,1.03033,0.69602,0.51463,0.58802,0.28127,2.21013,1.29686,1.24003,0.000169109,0.000169109,0.000169109
73,111.63,1.77397,1.04813,1.00862,0.72986,0.49853,0.58373,0.27775,2.24208,1.29959,1.24569,0.000158912,0.000158912,0.000158912
74,113.061,1.80191,1.06052,1.00677,0.74162,0.49444,0.58812,0.27301,2.28882,1.31657,1.25802,0.000148975,0.000148975,0.000148975
75,114.473,1.76209,1.05537,1.02502,0.70746,0.48168,0.56905,0.26306,2.32858,1.33479,1.27005,0.000139311,0.000139311,0.000139311
76,115.979,1.80652,1.04927,1.03117,0.67106,0.48516,0.55464,0.25786,2.34028,1.3578,1.27752,0.000129927,0.000129927,0.000129927
77,117.475,1.78726,1.0418,1.01606,0.63562,0.49786,0.56145,0.26104,2.31864,1.36424,1.2705,0.000120833,0.000120833,0.000120833
78,118.867,1.79665,1.05958,1.03318,0.6439,0.52421,0.56203,0.26114,2.2979,1.36539,1.26323,0.000112039,0.000112039,0.000112039
79,120.281,1.76393,1.04437,1.02216,0.63646,0.52915,0.56294,0.26041,2.27944,1.37985,1.2553,0.000103553,0.000103553,0.000103553
80,121.729,1.73709,1.02097,1.01324,0.7004,0.45862,0.56237,0.26806,2.26692,1.37174,1.25114,9.53829e-05,9.53829e-05,9.53829e-05
81,123.142,1.71437,1.00513,1.0064,0.69067,0.45397,0.55975,0.26145,2.27455,1.37264,1.25414,8.75372e-05,8.75372e-05,8.75372e-05
82,124.55,1.67806,1.00375,1.01144,0.56761,0.52748,0.56062,0.25865,2.28379,1.37099,1.25793,8.00236e-05,8.00236e-05,8.00236e-05
83,125.971,1.71108,0.99288,0.99706,0.57586,0.51068,0.54677,0.25672,2.3008,1.37141,1.26483,7.28496e-05,7.28496e-05,7.28496e-05
84,127.461,1.69853,1.00432,1.0058,0.52417,0.54364,0.53973,0.25572,2.33186,1.3792,1.27712,6.60221e-05,6.60221e-05,6.60221e-05
85,128.884,1.74152,1.03016,1.00678,0.52375,0.54892,0.53725,0.25391,2.32739,1.37745,1.27565,5.9548e-05,5.9548e-05,5.9548e-05
86,130.331,1.75087,1.00218,1.01165,0.51876,0.5463,0.54152,0.25549,2.31383,1.37369,1.2695,5.34336e-05,5.34336e-05,5.34336e-05
87,131.781,1.72382,1.0126,1.0052,0.55314,0.50432,0.55168,0.26092,2.30422,1.36646,1.26676,4.76849e-05,4.76849e-05,4.76849e-05
88,133.248,1.69286,0.98786,0.99253,0.56267,0.50048,0.54062,0.25534,2.28301,1.36045,1.25948,4.23077e-05,4.23077e-05,4.23077e-05
89,134.709,1.74809,1.04319,1.02388,0.58201,0.49467,0.54505,0.25741,2.27987,1.35572,1.25921,3.73072e-05,3.73072e-05,3.73072e-05
90,136.146,1.71184,1.00924,0.99971,0.58688,0.49324,0.54086,0.25455,2.28777,1.36309,1.26168,3.26883e-05,3.26883e-05,3.26883e-05
91,167.464,1.72105,1.08322,1.03104,0.60015,0.4842,0.54215,0.25105,2.28707,1.36833,1.26126,2.84557e-05,2.84557e-05,2.84557e-05
92,168.87,1.72749,1.13956,1.02936,0.5948,0.49753,0.53632,0.24828,2.29692,1.38559,1.26572,2.46135e-05,2.46135e-05,2.46135e-05
93,170.285,1.72786,1.26481,1.01937,0.56422,0.51095,0.53862,0.24802,2.29947,1.40315,1.26796,2.11655e-05,2.11655e-05,2.11655e-05
94,171.695,1.73157,1.11163,1.02459,0.55012,0.50862,0.53266,0.24744,2.30239,1.41066,1.27017,1.81151e-05,1.81151e-05,1.81151e-05
95,173.071,1.72357,1.09354,1.02267,0.514,0.52469,0.52936,0.24642,2.30586,1.42025,1.27157,1.54652e-05,1.54652e-05,1.54652e-05
96,174.468,1.71833,1.07176,1.0406,0.47933,0.55011,0.53187,0.24526,2.31549,1.43735,1.279,1.32186e-05,1.32186e-05,1.32186e-05
97,175.854,1.68509,1.021,1.02212,0.48352,0.55042,0.53075,0.24332,2.32399,1.44062,1.28216,1.13775e-05,1.13775e-05,1.13775e-05
98,177.287,1.67422,1.0804,1.02232,0.47532,0.56656,0.52933,0.24212,2.32392,1.44191,1.28283,9.94361e-06,9.94361e-06,9.94361e-06
99,178.74,1.7023,1.03156,1.0408,0.47729,0.56307,0.52724,0.24164,2.3255,1.44426,1.28362,8.91838e-06,8.91838e-06,8.91838e-06
100,180.17,1.72718,1.09337,1.02148,0.47361,0.53682,0.52732,0.24047,2.32506,1.44137,1.28445,8.30285e-06,8.30285e-06,8.30285e-06
