epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
34,136.215,1.89645,1.21798,1.07333,0.73659,0.56811,0.61836,0.31468,1.95769,1.40464,1.10796,0.000635785,0.000635785,0.000635785
35,140.09,1.87046,1.1966,1.06829,0.73849,0.5488,0.63456,0.32961,2.02831,1.39515,1.12028,0.000624435,0.000624435,0.000624435
36,143.943,1.82168,1.15046,1.05581,0.74841,0.60482,0.66916,0.3467,2.08882,1.41207,1.13008,0.000612887,0.000612887,0.000612887
37,147.745,1.81197,1.15039,1.05329,0.81714,0.58735,0.66482,0.35035,1.94009,1.38116,1.10947,0.000601152,0.000601152,0.000601152
38,151.609,1.82629,1.14213,1.06249,0.70176,0.62134,0.67228,0.36694,1.96836,1.41764,1.10679,0.000589243,0.000589243,0.000589243
39,155.485,1.83104,1.16064,1.04477,0.78313,0.62061,0.71506,0.36838,1.9527,1.35285,1.10712,0.000577171,0.000577171,0.000577171
40,159.36,1.80006,1.12546,1.07122,0.82548,0.61965,0.73469,0.37451,1.91951,1.28456,1.1099,0.000564947,0.000564947,0.000564947
41,163.176,1.75847,1.10129,1.0466,0.8148,0.59733,0.71226,0.37487,1.89326,1.30509,1.08226,0.000552585,0.000552585,0.000552585
42,167.078,1.78859,1.12097,1.0507,0.74304,0.62511,0.70456,0.32324,2.22177,1.64021,1.15817,0.000540095,0.000540095,0.000540095
43,170.9,1.73002,1.09196,1.04049,0.82059,0.66535,0.73868,0.37479,1.92091,1.39092,1.08626,0.000527492,0.000527492,0.000527492
44,174.742,1.76282,1.08279,1.04049,0.79147,0.59366,0.70599,0.39071,1.94635,1.32705,1.09382,0.000514786,0.000514786,0.000514786
45,178.584,1.75455,1.09841,1.03239,0.76494,0.66184,0.72331,0.40458,1.85848,1.29287,1.08206,0.00050199,0.00050199,0.00050199
46,182.466,1.70651,1.0558,1.03145,0.78594,0.63658,0.73871,0.39271,1.83303,1.28669,1.08026,0.000489118,0.000489118,0.000489118
47,186.243,1.71578,1.08893,1.03292,0.75924,0.66,0.74996,0.38929,1.87274,1.31846,1.08192,0.000476181,0.000476181,0.000476181
48,190.058,1.72262,1.08443,1.03563,0.80452,0.64926,0.73114,0.38613,1.8842,1.26007,1.08357,0.000463193,0.000463193,0.000463193
49,193.832,1.71326,1.05322,1.02379,0.86113,0.61448,0.73337,0.37611,2.07445,1.32869,1.11824,0.000450167,0.000450167,0.000450167
50,197.626,1.64718,1.02118,1.00604,0.82618,0.69013,0.76688,0.40277,1.8788,1.31748,1.07972,0.000437114,0.000437114,0.000437114
51,201.425,1.68871,1.04295,1.01239,0.81494,0.67813,0.75202,0.39887,1.85878,1.23212,1.06891,0.000424049,0.000424049,0.000424049
52,205.24,1.68051,1.02074,1.01515,0.84589,0.69274,0.78506,0.4165,1.86389,1.27136,1.07743,0.000410983,0.000410983,0.000410983
53,209.097,1.71327,1.03724,1.0236,0.84039,0.68951,0.7874,0.41611,1.80998,1.17084,1.0609,0.000397931,0.000397931,0.000397931
54,212.842,1.7263,1.03606,1.03278,0.85956,0.64233,0.73858,0.39879,1.85354,1.26746,1.07369,0.000384904,0.000384904,0.000384904
55,216.649,1.75325,1.04075,1.01669,0.83787,0.67744,0.74988,0.40509,1.81618,1.23996,1.06182,0.000371916,0.000371916,0.000371916
56,220.452,1.69167,1.02632,0.99717,0.84909,0.65755,0.74965,0.41516,1.83487,1.19062,1.06745,0.00035898,0.00035898,0.00035898
57,224.211,1.65979,1.00665,1.01591,0.81424,0.69544,0.76903,0.43134,1.78623,1.20873,1.05687,0.000346107,0.000346107,0.000346107
58,228.011,1.6266,0.96943,0.99261,0.83925,0.69391,0.77191,0.43943,1.86919,1.20118,1.06758,0.000333312,0.000333312,0.000333312
59,231.856,1.6201,0.98034,0.9899,0.82493,0.70838,0.77278,0.43562,1.80636,1.17932,1.05298,0.000320606,0.000320606,0.000320606
60,235.641,1.61021,0.95594,0.99553,0.81147,0.67659,0.76646,0.41435,1.86202,1.17005,1.06877,0.000308002,0.000308002,0.000308002
61,239.43,1.61368,0.96132,1.00084,0.81559,0.7195,0.78538,0.43768,1.87217,1.13951,1.06899,0.000295513,0.000295513,0.000295513
62,243.187,1.5873,0.94618,0.99434,0.82415,0.71276,0.77823,0.42608,1.80304,1.14811,1.05757,0.00028315,0.00028315,0.00028315
63,246.979,1.59,0.94107,0.98398,0.85276,0.69294,0.79718,0.42604,1.80032,1.18985,1.05495,0.000270927,0.000270927,0.000270927
64,251.015,1.57249,0.93446,0.97266,0.85341,0.73136,0.8071,0.4457,1.81696,1.15035,1.05538,0.000258855,0.000258855,0.000258855
65,255.349,1.54024,0.9101,0.9707,0.81379,0.75837,0.81123,0.45219,1.79928,1.1341,1.05033,0.000246945,0.000246945,0.000246945
66,259.73,1.57054,0.93542,0.98509,0.81843,0.75541,0.81038,0.44341,1.8188,1.17263,1.0558,0.000235211,0.000235211,0.000235211
67,263.739,1.55559,0.92699,0.98224,0.82014,0.71378,0.80961,0.44308,1.81265,1.13777,1.05658,0.000223663,0.000223663,0.000223663
68,267.864,1.52264,0.89956,0.96139,0.8773,0.68299,0.79104,0.4414,1.88043,1.14227,1.06837,0.000212312,0.000212312,0.000212312
69,272.03,1.50897,0.89058,0.97064,0.87807,0.70234,0.79491,0.45764,1.81292,1.12369,1.05696,0.000201171,0.000201171,0.000201171
70,276.229,1.50906,0.89355,0.96427,0.85499,0.72212,0.80632,0.46781,1.84439,1.13185,1.06218,0.00019025,0.00019025,0.00019025
71,280.407,1.50167,0.89204,0.98112,0.86873,0.70936,0.81359,0.47675,1.73883,1.08617,1.04357,0.000179559,0.000179559,0.000179559
72,284.479,1.5475,0.91413,0.98265,0.83556,0.72757,0.79408,0.45427,1.85376,1.11243,1.06574,0.000169109,0.000169109,0.000169109
73,288.437,1.51817,0.87998,0.97374,0.85811,0.73322,0.79409,0.47867,1.75186,1.08888,1.04641,0.000158912,0.000158912,0.000158912
74,292.44,1.54582,0.90468,0.96783,0.83781,0.72329,0.78987,0.46729,1.83436,1.09241,1.05934,0.000148975,0.000148975,0.000148975
75,296.414,1.52314,0.88213,0.96395,0.84201,0.71546,0.78692,0.47496,1.79847,1.08615,1.04882,0.000139311,0.000139311,0.000139311
76,300.397,1.50181,0.85866,0.95775,0.84729,0.71978,0.79151,0.4717,1.72576,1.08194,1.03261,0.000129927,0.000129927,0.000129927
77,304.39,1.49416,0.86785,0.95282,0.81389,0.73381,0.79782,0.46566,1.81749,1.10065,1.05003,0.000120833,0.000120833,0.000120833
78,308.325,1.48043,0.86463,0.95252,0.82318,0.7394,0.79873,0.47331,1.71185,1.05474,1.02887,0.000112039,0.000112039,0.000112039
79,312.232,1.47945,0.86218,0.96637,0.81146,0.74829,0.79573,0.47469,1.72118,1.0521,1.03161,0.000103553,0.000103553,0.000103553
80,316.156,1.50527,0.87601,0.95205,0.8071,0.75374,0.78724,0.46462,1.83986,1.10414,1.05682,9.53829e-05,9.53829e-05,9.53829e-05
81,320.002,1.47975,0.86192,0.96066,0.80308,0.75574,0.78651,0.47893,1.72181,1.09283,1.03647,8.75372e-05,8.75372e-05,8.75372e-05
82,323.998,1.46691,0.84658,0.95932,0.83686,0.75192,0.79635,0.48137,1.68829,1.04395,1.03099,8.00236e-05,8.00236e-05,8.00236e-05
83,327.943,1.43114,0.82744,0.95691,0.85938,0.74154,0.80271,0.47117,1.73808,1.04516,1.03693,7.28496e-05,7.28496e-05,7.28496e-05
84,331.868,1.441,0.83984,0.95423,0.82639,0.75178,0.80607,0.46837,1.72232,1.03735,1.0334,6.60221e-05,6.60221e-05,6.60221e-05
85,335.795,1.44908,0.8489,0.95508,0.83989,0.74892,0.8033,0.48413,1.68017,1.03886,1.0271,5.9548e-05,5.9548e-05,5.9548e-05
86,339.766,1.44111,0.84273,0.9572,0.82971,0.74918,0.80436,0.47725,1.71221,1.05421,1.03118,5.34336e-05,5.34336e-05,5.34336e-05
87,343.661,1.45622,0.83197,0.94961,0.84296,0.74495,0.80551,0.47092,1.76495,1.06081,1.04006,4.76849e-05,4.76849e-05,4.76849e-05
88,347.572,1.44054,0.84523,0.94663,0.83874,0.7419,0.80887,0.47726,1.74251,1.05716,1.03595,4.23077e-05,4.23077e-05,4.23077e-05
89,351.424,1.40169,0.81225,0.94259,0.85061,0.73464,0.80912,0.48692,1.7064,1.04223,1.03166,3.73072e-05,3.73072e-05,3.73072e-05
90,355.401,1.42634,0.8348,0.94864,0.82965,0.74916,0.80973,0.48809,1.71743,1.03673,1.03417,3.26883e-05,3.26883e-05,3.26883e-05
91,387.196,1.46401,0.88544,0.95788,0.79942,0.75072,0.80633,0.47344,1.74259,1.05707,1.04023,2.84557e-05,2.84557e-05,2.84557e-05
92,390.975,1.46491,0.89628,0.97999,0.81868,0.73624,0.82453,0.48318,1.72705,1.03897,1.04086,2.46135e-05,2.46135e-05,2.46135e-05
93,394.714,1.43639,0.87018,0.96212,0.81734,0.73912,0.82698,0.48374,1.71657,1.03335,1.03947,2.11655e-05,2.11655e-05,2.11655e-05
94,398.453,1.41535,0.81971,0.95694,0.8115,0.73122,0.82373,0.48111,1.7138,1.03587,1.03946,1.81151e-05,1.81151e-05,1.81151e-05
95,402.263,1.38306,0.81404,0.94713,0.82035,0.73156,0.82425,0.48743,1.71722,1.04088,1.03986,1.54652e-05,1.54652e-05,1.54652e-05
96,406.089,1.43731,0.8467,0.9648,0.81108,0.75359,0.82763,0.49822,1.73175,1.04135,1.04388,1.32186e-05,1.32186e-05,1.32186e-05
97,409.89,1.40256,0.83416,0.95861,0.81134,0.7543,0.82659,0.49202,1.74026,1.04186,1.04636,1.13775e-05,1.13775e-05,1.13775e-05
98,413.722,1.38376,0.82069,0.95363,0.80934,0.75762,0.82645,0.49685,1.72861,1.04096,1.04413,9.94361e-06,9.94361e-06,9.94361e-06
99,417.435,1.45211,0.862,0.9656,0.8227,0.7397,0.82539,0.4955,1.71864,1.03777,1.0426,8.91838e-06,8.91838e-06,8.91838e-06
100,421.203,1.39564,0.80966,0.96333,0.81574,0.75637,0.82876,0.50119,1.70643,1.03441,1.03968,8.30285e-06,8.30285e-06,8.30285e-06
