epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,49.9503,2.03137,1.36494,1.15278,0.49942,0.56812,0.59084,0.30422,2.15921,1.77336,1.16605,0.000678988,0.000678988,0.000678988
31,51.4992,1.95386,1.39642,1.12867,0.56858,0.5401,0.56065,0.27497,2.14853,1.57416,1.162,0.000668539,0.000668539,0.000668539
32,53.014,1.97713,1.369,1.14137,0.51886,0.46483,0.5123,0.22071,2.19217,1.35431,1.16019,0.000657848,0.000657848,0.000657848
33,54.4778,2.03262,1.39567,1.15295,0.4716,0.46723,0.48129,0.2121,2.24615,1.37933,1.17799,0.000646927,0.000646927,0.000646927
34,56.0025,2.01059,1.35245,1.0996,0.49223,0.44756,0.43558,0.19974,2.30503,1.4482,1.20023,0.000635785,0.000635785,0.000635785
35,57.4643,2.04996,1.37034,1.13673,0.51797,0.46236,0.43348,0.19268,2.37451,1.60733,1.22371,0.000624435,0.000624435,0.000624435
36,59.0044,2.00875,1.29909,1.1241,0.65772,0.48329,0.51955,0.22359,2.20744,1.77368,1.17075,0.000612887,0.000612887,0.000612887
37,60.5279,1.96872,1.29477,1.0983,0.51394,0.40241,0.46772,0.22708,2.17061,1.60411,1.16168,0.000601152,0.000601152,0.000601152
38,61.9667,1.9836,1.25657,1.11977,0.42161,0.472,0.45754,0.20976,2.18646,1.41725,1.16476,0.000589243,0.000589243,0.000589243
39,63.3801,1.97966,1.29529,1.12703,0.44445,0.43932,0.44574,0.20929,2.23751,1.30279,1.17265,0.000577171,0.000577171,0.000577171
40,64.8438,1.95901,1.28765,1.11155,0.50972,0.50479,0.56382,0.27615,2.20838,1.24721,1.15831,0.000564947,0.000564947,0.000564947
41,66.3522,1.96067,1.28325,1.0928,0.74082,0.48897,0.60021,0.28356,2.22617,1.26341,1.16963,0.000552585,0.000552585,0.000552585
42,67.826,1.99904,1.2627,1.15496,0.53691,0.67418,0.62342,0.27138,2.23895,1.30512,1.17592,0.000540095,0.000540095,0.000540095
43,69.2619,1.97022,1.2555,1.11438,0.55407,0.6089,0.5279,0.23576,2.27149,1.34565,1.18685,0.000527492,0.000527492,0.000527492
44,70.7048,1.86341,1.23644,1.08307,0.5497,0.56088,0.50519,0.22165,2.18559,1.31614,1.16757,0.000514786,0.000514786,0.000514786
45,72.1395,1.94534,1.24631,1.09736,0.58572,0.55452,0.51308,0.23379,2.18167,1.28438,1.16527,0.00050199,0.00050199,0.00050199
46,73.6338,1.91558,1.20594,1.09113,0.64668,0.53432,0.51892,0.23559,2.20708,1.27272,1.16612,0.000489118,0.000489118,0.000489118
47,75.1567,1.91054,1.23108,1.11088,0.49388,0.44432,0.51288,0.24112,2.18435,1.25291,1.15719,0.000476181,0.000476181,0.000476181
48,76.6112,1.87828,1.19485,1.08632,0.56859,0.53545,0.61168,0.2823,2.10097,1.2098,1.13649,0.000463193,0.000463193,0.000463193
49,78.076,1.85941,1.18688,1.09089,0.54898,0.52501,0.56686,0.26881,2.12499,1.20959,1.14364,0.000450167,0.000450167,0.000450167
50,79.5812,1.89019,1.18472,1.08385,0.45449,0.5513,0.51559,0.25406,2.16037,1.22167,1.1504,0.000437114,0.000437114,0.000437114
51,81.0721,1.82043,1.15855,1.07679,0.54452,0.54201,0.51372,0.25273,2.18503,1.24145,1.15473,0.000424049,0.000424049,0.000424049
52,82.5454,1.82556,1.14911,1.08769,0.58805,0.60624,0.54965,0.25508,2.09571,1.22315,1.13229,0.000410983,0.000410983,0.000410983
53,83.9961,1.93622,1.1669,1.06256,0.55759,0.61955,0.59498,0.26503,2.09082,1.20915,1.13209,0.000397931,0.000397931,0.000397931
54,85.4839,1.80365,1.14396,1.09306,0.52252,0.61781,0.60327,0.27252,2.12585,1.20599,1.14032,0.000384904,0.000384904,0.000384904
55,86.9272,1.85485,1.1708,1.06838,0.53829,0.59652,0.59653,0.28369,2.18041,1.22092,1.15314,0.000371916,0.000371916,0.000371916
56,88.3569,1.83695,1.14522,1.09457,0.54506,0.61244,0.55204,0.28154,2.14016,1.20209,1.14599,0.00035898,0.00035898,0.00035898
57,89.8394,1.81888,1.12709,1.06457,0.61484,0.59626,0.55447,0.27635,2.09983,1.18209,1.13723,0.000346107,0.000346107,0.000346107
58,91.288,1.87846,1.15425,1.06487,0.56163,0.63033,0.58799,0.28911,2.10535,1.17779,1.14012,0.000333312,0.000333312,0.000333312
59,92.7198,1.87447,1.14416,1.08168,0.6154,0.5056,0.58773,0.28475,2.15095,1.18955,1.15121,0.000320606,0.000320606,0.000320606
60,94.2153,1.80779,1.10575,1.05514,0.62971,0.47482,0.57516,0.2778,2.22388,1.21245,1.16896,0.000308002,0.000308002,0.000308002
61,95.6942,1.80034,1.09678,1.03511,0.53068,0.5484,0.59223,0.28141,2.20579,1.20603,1.16303,0.000295513,0.000295513,0.000295513
62,97.1836,1.82172,1.13208,1.06928,0.72221,0.58107,0.63217,0.28808,2.18609,1.20479,1.15742,0.00028315,0.00028315,0.00028315
63,98.5961,1.77329,1.09631,1.06428,0.67678,0.60688,0.66288,0.29543,2.14394,1.19412,1.14742,0.000270927,0.000270927,0.000270927
64,100.074,1.76964,1.11763,1.05886,0.73953,0.64482,0.69351,0.30704,2.11132,1.17588,1.14408,0.000258855,0.000258855,0.000258855
65,101.574,1.84443,1.1344,1.05416,0.70595,0.62907,0.7004,0.32695,2.14865,1.20701,1.15211,0.000246945,0.000246945,0.000246945
66,103.028,1.78936,1.08868,1.06787,0.64918,0.64248,0.68158,0.34642,2.20356,1.23636,1.16624,0.000235211,0.000235211,0.000235211
67,104.509,1.78987,1.13948,1.04204,0.76762,0.57916,0.67085,0.33035,2.24091,1.24509,1.17612,0.000223663,0.000223663,0.000223663
68,105.941,1.76507,1.10398,1.05524,0.71758,0.54038,0.65542,0.34635,2.18527,1.19848,1.16173,0.000212312,0.000212312,0.000212312
69,107.428,1.73222,1.06965,1.03348,0.59698,0.60399,0.62621,0.32789,2.12983,1.16913,1.14698,0.000201171,0.000201171,0.000201171
70,108.919,1.74406,1.06484,1.07032,0.57001,0.61197,0.6065,0.31736,2.09297,1.15134,1.13637,0.00019025,0.00019025,0.00019025
71,110.378,1.78837,1.08009,1.0697,0.58788,0.59702,0.60762,0.3112,2.08318,1.15006,1.13365,0.000179559,0.000179559,0.000179559
72,111.922,1.81475,1.06638,1.05347,0.6131,0.59801,0.6109,0.30782,2.0958,1.14703,1.13628,0.000169109,0.000169109,0.000169109
73,113.429,1.80664,1.07437,1.05411,0.63793,0.58257,0.60214,0.30908,2.14187,1.16023,1.14644,0.000158912,0.000158912,0.000158912
74,114.919,1.7899,1.07409,1.04315,0.66787,0.56389,0.59176,0.29902,2.21314,1.19077,1.16618,0.000148975,0.000148975,0.000148975
75,116.344,1.71391,1.08202,1.06567,0.65756,0.55915,0.58654,0.29681,2.27689,1.21137,1.18218,0.000139311,0.000139311,0.000139311
76,117.832,1.83109,1.08837,1.05741,0.64048,0.56862,0.59929,0.30678,2.30991,1.22225,1.18808,0.000129927,0.000129927,0.000129927
77,119.347,1.77706,1.05625,1.04199,0.74317,0.53794,0.60311,0.31801,2.27545,1.21224,1.17849,0.000120833,0.000120833,0.000120833
78,120.838,1.74516,1.06328,1.03358,0.72768,0.55924,0.60484,0.31856,2.22414,1.19262,1.16424,0.000112039,0.000112039,0.000112039
79,122.326,1.6634,1.02265,1.04468,0.71144,0.58342,0.61481,0.32033,2.16965,1.17057,1.14928,0.000103553,0.000103553,0.000103553
80,123.844,1.75755,1.05055,1.03252,0.72417,0.58257,0.63582,0.33508,2.1214,1.15067,1.13845,9.53829e-05,9.53829e-05,9.53829e-05
81,125.313,1.77585,1.04489,1.04565,0.64658,0.69928,0.65955,0.33422,2.12028,1.14649,1.13796,8.75372e-05,8.75372e-05,8.75372e-05
82,126.769,1.65194,0.99225,1.03026,0.72588,0.56754,0.62013,0.33073,2.13019,1.14803,1.14166,8.00236e-05,8.00236e-05,8.00236e-05
83,128.264,1.70092,1.01115,1.01732,0.79433,0.62319,0.69132,0.33772,2.14467,1.15202,1.14742,7.28496e-05,7.28496e-05,7.28496e-05
84,129.785,1.6786,1.02617,1.03668,0.62502,0.70534,0.66988,0.34024,2.17015,1.1598,1.1554,6.60221e-05,6.60221e-05,6.60221e-05
85,131.233,1.7242,1.02099,1.03237,0.70779,0.64896,0.67038,0.34424,2.17109,1.15869,1.15554,5.9548e-05,5.9548e-05,5.9548e-05
86,132.736,1.70752,1.03069,1.02259,0.70281,0.65594,0.67126,0.34753,2.17162,1.16004,1.15619,5.34336e-05,5.34336e-05,5.34336e-05
87,134.277,1.72278,1.01625,1.01628,0.73904,0.63595,0.67075,0.34921,2.16502,1.15844,1.15429,4.76849e-05,4.76849e-05,4.76849e-05
88,135.843,1.68978,1.02772,1.01573,0.73003,0.65494,0.67271,0.35125,2.16013,1.15921,1.15277,4.23077e-05,4.23077e-05,4.23077e-05
89,137.35,1.70543,0.99862,1.0337,0.73238,0.65643,0.67551,0.35348,2.15845,1.15928,1.15189,3.73072e-05,3.73072e-05,3.73072e-05
90,138.83,1.71355,1.03345,1.01912,0.74052,0.65961,0.67692,0.34999,2.16287,1.15993,1.15363,3.26883e-05,3.26883e-05,3.26883e-05
91,170.453,1.73022,1.1789,1.06664,0.73489,0.6628,0.67419,0.34822,2.16629,1.16571,1.1548,2.84557e-05,2.84557e-05,2.84557e-05
92,171.939,1.74207,1.16562,1.06487,0.78054,0.67325,0.69066,0.3474,2.17192,1.17443,1.15725,2.46135e-05,2.46135e-05,2.46135e-05
93,173.364,1.70225,1.27059,1.04303,0.75221,0.6825,0.68961,0.34716,2.17178,1.18288,1.15805,2.11655e-05,2.11655e-05,2.11655e-05
94,174.839,1.71267,1.14924,1.06093,0.67229,0.60395,0.6191,0.33967,2.1746,1.19169,1.1589,1.81151e-05,1.81151e-05,1.81151e-05
95,176.265,1.66481,1.09463,1.03436,0.68333,0.59204,0.61712,0.34014,2.17015,1.19726,1.15842,1.54652e-05,1.54652e-05,1.54652e-05
96,177.777,1.68251,1.13436,1.02938,0.69211,0.58107,0.61392,0.32642,2.16913,1.21105,1.15868,1.32186e-05,1.32186e-05,1.32186e-05
97,179.274,1.64845,1.07681,1.04209,0.67481,0.58556,0.61253,0.32677,2.16967,1.21708,1.15891,1.13775e-05,1.13775e-05,1.13775e-05
98,180.705,1.66761,1.10689,1.04258,0.68563,0.57403,0.61351,0.32867,2.16877,1.21909,1.15918,9.94361e-06,9.94361e-06,9.94361e-06
99,182.129,1.66321,1.06308,1.03566,0.65869,0.5891,0.61209,0.32783,2.16987,1.22168,1.15958,8.91838e-06,8.91838e-06,8.91838e-06
100,183.631,1.7312,1.15749,1.04784,0.68264,0.5726,0.62831,0.32829,2.16035,1.22472,1.15817,8.30285e-06,8.30285e-06,8.30285e-06
