epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,100.455,2.00335,1.35,1.11554,0.80314,0.56266,0.65407,0.33752,2.02947,1.61764,1.12973,0.00076056,0.00076056,0.00076056
22,104.48,2.00484,1.3425,1.12927,0.79937,0.63029,0.67213,0.33913,2.02591,1.60968,1.13479,0.000752715,0.000752715,0.000752715
23,108.467,1.97359,1.30087,1.11423,0.78371,0.62165,0.67888,0.36789,1.97068,1.54975,1.0993,0.000744545,0.000744545,0.000744545
24,112.558,1.95623,1.25101,1.10055,0.6833,0.58593,0.59035,0.27456,2.1095,1.5395,1.12385,0.000736058,0.000736058,0.000736058
25,116.514,1.97008,1.28826,1.09446,0.5753,0.55206,0.5309,0.25822,2.00948,1.46231,1.09919,0.000727264,0.000727264,0.000727264
26,120.655,1.9663,1.30673,1.12238,0.71558,0.69076,0.71584,0.34757,1.9407,1.53721,1.09025,0.000718171,0.000718171,0.000718171
27,124.678,1.94496,1.26631,1.10756,0.77612,0.66472,0.71332,0.37936,1.95257,1.39246,1.0979,0.000708787,0.000708787,0.000708787
28,128.764,1.9715,1.32805,1.12906,0.78538,0.60836,0.66983,0.32525,1.9339,1.36283,1.11248,0.000699122,0.000699122,0.000699122
29,132.784,1.92204,1.2586,1.08938,0.78978,0.65197,0.68912,0.35973,1.96409,1.33709,1.09858,0.000689186,0.000689186,0.000689186
30,136.928,1.91627,1.23635,1.10087,0.78126,0.62374,0.72139,0.36516,1.94859,1.37254,1.09013,0.000678988,0.000678988,0.000678988
31,140.996,1.89901,1.21478,1.07818,0.8235,0.59285,0.63975,0.33243,1.93537,1.40468,1.08959,0.000668539,0.000668539,0.000668539
32,145.09,1.9086,1.24427,1.0895,0.79928,0.59512,0.64603,0.35896,1.89331,1.28169,1.06593,0.000657848,0.000657848,0.000657848
33,149.1,1.86432,1.1647,1.07683,0.81899,0.62312,0.65956,0.37407,1.89707,1.26529,1.06607,0.000646927,0.000646927,0.000646927
34,153.037,1.88859,1.2248,1.09435,0.74415,0.70514,0.70153,0.40337,1.90093,1.36782,1.06334,0.000635785,0.000635785,0.000635785
35,157.012,1.89046,1.20033,1.08788,0.70147,0.66296,0.68961,0.35454,1.99899,1.36241,1.10023,0.000624435,0.000624435,0.000624435
36,160.966,1.91614,1.20924,1.09734,0.80622,0.624,0.72794,0.39307,1.85306,1.27456,1.06161,0.000612887,0.000612887,0.000612887
37,164.871,1.88085,1.192,1.06854,0.82605,0.6379,0.73427,0.40032,1.87275,1.34467,1.07453,0.000601152,0.000601152,0.000601152
38,168.796,1.83018,1.15859,1.07695,0.83879,0.63555,0.74149,0.41781,1.86633,1.29689,1.06824,0.000589243,0.000589243,0.000589243
39,172.731,1.81408,1.13992,1.05439,0.84375,0.58927,0.6974,0.41387,1.81771,1.36049,1.05626,0.000577171,0.000577171,0.000577171
40,176.607,1.85309,1.17272,1.06682,0.78118,0.62289,0.68847,0.39449,1.85053,1.32832,1.06541,0.000564947,0.000564947,0.000564947
41,180.54,1.8089,1.18299,1.05584,0.85278,0.57922,0.67918,0.39152,1.85029,1.33054,1.06139,0.000552585,0.000552585,0.000552585
42,184.435,1.76219,1.10501,1.04507,0.83258,0.61732,0.66768,0.37226,1.88,1.27543,1.05456,0.000540095,0.000540095,0.000540095
43,188.284,1.766,1.0745,1.03471,0.85874,0.66117,0.73432,0.40789,1.85392,1.20603,1.05661,0.000527492,0.000527492,0.000527492
44,192.195,1.77153,1.10005,1.04701,0.7963,0.6701,0.73887,0.4145,1.81461,1.17983,1.04418,0.000514786,0.000514786,0.000514786
45,196.065,1.72405,1.05986,1.03069,0.89468,0.61668,0.73198,0.40018,1.80893,1.22113,1.04383,0.00050199,0.00050199,0.00050199
46,199.933,1.75363,1.06985,1.04283,0.8011,0.69608,0.74412,0.42126,1.79214,1.19363,1.03447,0.000489118,0.000489118,0.000489118
47,203.9,1.73843,1.08367,1.02737,0.7974,0.68225,0.77076,0.44695,1.77852,1.2664,1.04348,0.000476181,0.000476181,0.000476181
48,207.976,1.7236,1.04918,1.0462,0.82216,0.73451,0.78866,0.46603,1.78552,1.18589,1.04245,0.000463193,0.000463193,0.000463193
49,211.905,1.73951,1.05254,1.04363,0.82609,0.742,0.78739,0.47528,1.73325,1.1495,1.02324,0.000450167,0.000450167,0.000450167
50,215.871,1.71708,1.03831,1.02843,0.8603,0.71249,0.78802,0.47748,1.77114,1.20168,1.03248,0.000437114,0.000437114,0.000437114
51,219.845,1.71169,1.04758,1.01924,0.86671,0.68743,0.75418,0.4569,1.80868,1.15046,1.03543,0.000424049,0.000424049,0.000424049
52,223.767,1.69406,1.02772,1.01327,0.84598,0.72195,0.7902,0.45569,1.77794,1.17595,1.03631,0.000410983,0.000410983,0.000410983
53,227.686,1.69259,1.05226,1.04022,0.86528,0.70224,0.76845,0.44889,1.7642,1.2222,1.02703,0.000397931,0.000397931,0.000397931
54,231.583,1.70839,1.02403,1.03611,0.82168,0.72178,0.77511,0.45999,1.73978,1.13661,1.03106,0.000384904,0.000384904,0.000384904
55,235.472,1.67797,1.00693,1.01436,0.85992,0.65901,0.73809,0.44821,1.70798,1.13872,1.02305,0.000371916,0.000371916,0.000371916
56,239.399,1.65788,0.98789,1.01323,0.81929,0.61656,0.70075,0.43234,1.72321,1.13187,1.01643,0.00035898,0.00035898,0.00035898
57,243.265,1.63292,0.97798,1.0087,0.87706,0.68765,0.76693,0.47136,1.6916,1.10452,1.01323,0.000346107,0.000346107,0.000346107
58,247.331,1.61969,0.97865,0.995,0.8895,0.68588,0.76864,0.4793,1.69374,1.11525,1.01577,0.000333312,0.000333312,0.000333312
59,251.406,1.61902,0.94986,0.99767,0.86046,0.70963,0.80172,0.50023,1.69979,1.15352,1.02138,0.000320606,0.000320606,0.000320606
60,255.394,1.56744,0.91887,0.99127,0.87161,0.68887,0.76847,0.48984,1.7499,1.13334,1.02527,0.000308002,0.000308002,0.000308002
61,259.284,1.62387,0.9802,0.99384,0.86258,0.71321,0.77344,0.49252,1.74834,1.10138,1.02632,0.000295513,0.000295513,0.000295513
62,263.246,1.58017,0.93625,0.99961,0.8852,0.70629,0.78147,0.4848,1.71413,1.06997,1.01764,0.00028315,0.00028315,0.00028315
63,267.143,1.61213,0.96336,0.99885,0.82949,0.72231,0.77906,0.48602,1.74733,1.09892,1.02144,0.000270927,0.000270927,0.000270927
64,271.189,1.59019,0.93468,0.98432,0.90043,0.71179,0.77701,0.47684,1.70695,1.12158,1.01386,0.000258855,0.000258855,0.000258855
65,275.129,1.59555,0.94332,0.98341,0.87718,0.72334,0.78324,0.48478,1.67636,1.04969,1.00594,0.000246945,0.000246945,0.000246945
66,279.074,1.57299,0.92958,0.98609,0.87583,0.74545,0.81376,0.50406,1.64466,1.07693,1.00589,0.000235211,0.000235211,0.000235211
67,283.029,1.55787,0.92702,0.97106,0.87274,0.72191,0.77678,0.48289,1.68505,1.03636,1.01153,0.000223663,0.000223663,0.000223663
68,286.969,1.53721,0.90052,0.97403,0.9034,0.70625,0.78581,0.50633,1.68915,1.06662,1.00802,0.000212312,0.000212312,0.000212312
69,291.024,1.54966,0.91199,0.97904,0.87195,0.76378,0.82394,0.52689,1.63139,1.03112,0.99736,0.000201171,0.000201171,0.000201171
70,295.013,1.52556,0.90742,0.9734,0.86806,0.77557,0.82173,0.52053,1.64015,1.03789,1.00071,0.00019025,0.00019025,0.00019025
71,298.956,1.48145,0.85924,0.97299,0.87,0.74015,0.78637,0.47871,1.69782,1.05085,1.01082,0.000179559,0.000179559,0.000179559
72,302.898,1.52088,0.87301,0.97485,0.8701,0.71451,0.78526,0.49283,1.65192,1.09733,0.9985,0.000169109,0.000169109,0.000169109
73,306.775,1.5257,0.89305,0.97417,0.88974,0.72443,0.78893,0.50053,1.62548,1.03333,0.99291,0.000158912,0.000158912,0.000158912
74,310.724,1.50779,0.88163,0.97764,0.83605,0.75048,0.79563,0.50458,1.63742,1.00129,0.99611,0.000148975,0.000148975,0.000148975
75,314.886,1.54605,0.90578,0.97225,0.86683,0.73518,0.82434,0.53415,1.61546,1.02375,0.99202,0.000139311,0.000139311,0.000139311
76,319.048,1.51206,0.88378,0.96528,0.86168,0.78509,0.8279,0.53479,1.61698,1.03191,0.99097,0.000129927,0.000129927,0.000129927
77,323.397,1.48867,0.85219,0.95594,0.88934,0.7144,0.82187,0.53059,1.60367,1.0272,0.98756,0.000120833,0.000120833,0.000120833
78,327.434,1.45591,0.85734,0.9636,0.87614,0.72523,0.79035,0.50291,1.60003,0.99425,0.9875,0.000112039,0.000112039,0.000112039
79,331.527,1.45743,0.84882,0.96446,0.86862,0.74233,0.78821,0.51134,1.59742,0.99858,0.98803,0.000103553,0.000103553,0.000103553
80,335.643,1.47958,0.84824,0.9577,0.88338,0.72861,0.78986,0.509,1.6041,1.04292,0.99238,9.53829e-05,9.53829e-05,9.53829e-05
81,339.664,1.47851,0.85304,0.9614,0.88987,0.72999,0.79106,0.50283,1.60904,1.04651,0.99422,8.75372e-05,8.75372e-05,8.75372e-05
82,343.644,1.4518,0.8501,0.96455,0.87509,0.74076,0.79418,0.50669,1.59898,0.99282,0.98819,8.00236e-05,8.00236e-05,8.00236e-05
83,347.819,1.44622,0.84036,0.95682,0.85503,0.76028,0.79532,0.51347,1.60942,0.99743,0.98948,7.28496e-05,7.28496e-05,7.28496e-05
84,351.766,1.44879,0.83225,0.95566,0.86348,0.75284,0.79326,0.48989,1.67735,1.01156,1.00407,6.60221e-05,6.60221e-05,6.60221e-05
85,355.706,1.44319,0.83763,0.95522,0.87182,0.74533,0.79196,0.5,1.62524,0.99514,0.99316,5.9548e-05,5.9548e-05,5.9548e-05
86,359.509,1.38691,0.8111,0.9551,0.89582,0.72564,0.79203,0.49908,1.5977,0.99232,0.98588,5.34336e-05,5.34336e-05,5.34336e-05
87,363.308,1.45094,0.83531,0.95837,0.87554,0.74056,0.79446,0.49494,1.6109,0.99882,0.9896,4.76849e-05,4.76849e-05,4.76849e-05
88,367.182,1.41893,0.81026,0.95336,0.87572,0.7414,0.79666,0.50572,1.61171,1.00266,0.98944,4.23077e-05,4.23077e-05,4.23077e-05
89,371.013,1.39687,0.80756,0.93906,0.88372,0.74061,0.79682,0.51888,1.59317,0.98972,0.9837,3.73072e-05,3.73072e-05,3.73072e-05
90,374.868,1.41425,0.8213,0.94909,0.88649,0.7384,0.79573,0.52081,1.59112,0.97505,0.98369,3.26883e-05,3.26883e-05,3.26883e-05
91,406.117,1.48242,0.92372,0.98413,0.87847,0.74499,0.79022,0.512,1.62736,0.9785,0.99145,2.84557e-05,2.84557e-05,2.84557e-05
92,409.694,1.43138,0.86191,0.97593,0.89189,0.73388,0.78619,0.50915,1.63969,0.97314,0.99514,2.46135e-05,2.46135e-05,2.46135e-05
93,413.268,1.454,0.85547,0.9703,0.89674,0.72413,0.78841,0.51128,1.63184,0.97497,0.99428,2.11655e-05,2.11655e-05,2.11655e-05
94,416.852,1.44264,0.8718,0.97578,0.85781,0.74748,0.78834,0.50589,1.63333,0.98369,0.99543,1.81151e-05,1.81151e-05,1.81151e-05
95,420.438,1.4259,0.83874,0.95833,0.86998,0.74178,0.79203,0.51259,1.6311,0.99147,0.99516,1.54652e-05,1.54652e-05,1.54652e-05
96,424.035,1.36804,0.79395,0.95256,0.89819,0.72799,0.79419,0.51059,1.6243,0.99867,0.99406,1.32186e-05,1.32186e-05,1.32186e-05
97,427.636,1.35803,0.78091,0.9471,0.89281,0.7302,0.79338,0.51102,1.61463,1.00026,0.99197,1.13775e-05,1.13775e-05,1.13775e-05
98,431.28,1.40317,0.81497,0.9489,0.87363,0.73784,0.79307,0.51704,1.60718,1.00614,0.99066,9.94361e-06,9.94361e-06,9.94361e-06
99,435.011,1.35772,0.78313,0.95316,0.88215,0.73939,0.79538,0.51473,1.60255,1.00407,0.98953,8.91838e-06,8.91838e-06,8.91838e-06
100,438.657,1.39587,0.80427,0.95889,0.88624,0.74073,0.79537,0.51782,1.59205,1.00022,0.98712,8.30285e-06,8.30285e-06,8.30285e-06
